              0              0              0
     0.00990099     0.02055254     0.08436572
     0.01980198     0.04110508      0.1598453
     0.02970297     0.04917629      0.2272764
     0.03960396     0.05292331      0.2874178
     0.04950495     0.05409408      0.3409566
     0.05940594     0.05365984      0.3885152
     0.06930693     0.05221169      0.4306573
     0.07920792     0.05012975      0.4678935
     0.08910891     0.04766706      0.5006864
      0.0990099     0.04499567      0.5294547
      0.1089109     0.04223391      0.5545778
      0.1188119     0.03946342      0.5763994
      0.1287129      0.0367402      0.5952307
      0.1386139     0.03410209      0.6113535
      0.1485149     0.03157391      0.6250232
      0.1584158     0.02917106       0.636471
      0.1683168     0.02690216      0.6459064
      0.1782178     0.02477089      0.6535191
      0.1881188     0.02277744      0.6594808
      0.1980198     0.02091946      0.6639473
      0.2079208     0.01919285      0.6670594
      0.2178218     0.01759236      0.6689449
      0.2277228     0.01611195      0.6697194
      0.2376238     0.01474515      0.6694876
      0.2475248     0.01348526      0.6683443
      0.2574257     0.01232557      0.6663756
      0.2673267     0.01125942      0.6636591
      0.2772277     0.01028036      0.6602654
      0.2871287    0.009382145      0.6562583
      0.2970297    0.008558822      0.6516957
      0.3069307    0.007804743      0.6466299
      0.3168317    0.007114572      0.6411083
      0.3267327    0.006483299       0.635174
      0.3366337    0.005906235      0.6288658
      0.3465347    0.005379005      0.6222189
      0.3564356    0.004897539      0.6152653
      0.3663366     0.00445806       0.608034
      0.3762376     0.00405707       0.600551
      0.3861386    0.003691336      0.5928401
      0.3960396    0.003357874      0.5849228
      0.4059406    0.003053933      0.5768186
      0.4158416    0.002776983       0.568545
      0.4257426    0.002524695      0.5601181
      0.4356436    0.002294933      0.5515522
      0.4455446    0.002085734      0.5428605
      0.4554455    0.001895301      0.5340549
      0.4653465    0.001721987      0.5251461
      0.4752475    0.001564282      0.5161437
      0.4851485    0.001420807      0.5070568
      0.4950495    0.001290299      0.4978931
      0.5049505    0.001171606      0.4886599
      0.5148515    0.001063674      0.4793639
      0.5247525   0.0009655412      0.4700108
      0.5346535   0.0008763287      0.4606062
      0.5445545   0.0007952357      0.4511548
      0.5544554   0.0007215317       0.441661
      0.5643564   0.0006545504       0.432129
      0.5742574   0.0005936846      0.4225621
      0.5841584   0.0005383809      0.4129639
      0.5940594   0.0004881354      0.4033371
      0.6039604    0.000442489      0.3936845
      0.6138614   0.0004010237      0.3840086
      0.6237624   0.0003633591      0.3743114
      0.6336634   0.0003291487      0.3645952
      0.6435644   0.0002980775      0.3548615
      0.6534653   0.0002698587      0.3451121
      0.6633663   0.0002442316      0.3353484
      0.6732673    0.000220959      0.3255719
      0.6831683   0.0001998251      0.3157837
      0.6930693   0.0001806339      0.3059848
      0.7029703    0.000163207      0.2961764
      0.7128713   0.0001473825      0.2863593
      0.7227723   0.0001330129      0.2765344
      0.7326733   0.0001199645      0.2667023
      0.7425743   0.0001081156      0.2568637
      0.7524752  9.735574e-005      0.2470194
      0.7623762  8.758446e-005      0.2371697
      0.7722772   7.87106e-005      0.2273152
      0.7821782  7.065133e-005      0.2174564
      0.7920792   6.33314e-005      0.2075936
      0.8019802   5.66825e-005      0.1977273
      0.8118812  5.064258e-005      0.1878578
      0.8217822  4.515532e-005      0.1779853
      0.8316832  4.016955e-005      0.1681102
      0.8415842  3.563885e-005      0.1582327
      0.8514851  3.152105e-005       0.148353
      0.8613861   2.77779e-005      0.1384714
      0.8712871  2.437464e-005       0.128588
      0.8811881  2.127977e-005      0.1187029
      0.8910891  1.846465e-005      0.1088164
      0.9009901  1.590333e-005     0.09892861
      0.9108911  1.357223e-005     0.08903959
      0.9207921  1.144997e-005     0.07914948
      0.9306931  9.517135e-006     0.06925839
      0.9405941  7.756126e-006     0.05936641
       0.950495  6.150963e-006     0.04947362
       0.960396  4.687149e-006      0.0395801
       0.970297  3.351533e-006     0.02968592
       0.980198  2.132185e-006     0.01979114
