              0              0              0
     0.09090909      0.4727368      0.5062047
      0.1818182      0.6125064      0.6558695
      0.2727273      0.6181268      0.6618877
      0.3636364      0.5696997      0.6100322
      0.4545455      0.4994974      0.5348598
      0.5454545      0.4205221      0.4502934
      0.6363636      0.3380122      0.3619422
      0.7272727      0.2540783      0.2720661
      0.8181818      0.1695707      0.1815756
      0.9090909     0.08483191  3.968993e-270
