              0              0              0
    0.000999001    0.008941246     0.00894132
    0.001998002     0.01778368     0.01778383
    0.002997003     0.02652829     0.02652851
    0.003996004     0.03517605     0.03517634
    0.004995005     0.04372792     0.04372828
    0.005994006     0.05218485     0.05218528
    0.006993007     0.06054778     0.06054829
    0.007992008     0.06881766     0.06881823
    0.008991009      0.0769954     0.07699604
     0.00999001     0.08508192     0.08508263
     0.01098901     0.09307813      0.0930789
     0.01198801      0.1009849      0.1009858
     0.01298701      0.1088032      0.1088041
     0.01398601      0.1165338      0.1165348
     0.01498501      0.1241777      0.1241787
     0.01598402      0.1317356      0.1317367
     0.01698302      0.1392085      0.1392096
     0.01798202      0.1465972      0.1465984
     0.01898102      0.1539024      0.1539037
     0.01998002      0.1611252      0.1611265
     0.02097902      0.1682662      0.1682676
     0.02197802      0.1753263      0.1753278
     0.02297702      0.1823063      0.1823078
     0.02397602       0.189207      0.1892086
     0.02497502      0.1960292      0.1960308
     0.02597403      0.2027736      0.2027753
     0.02697303       0.209441      0.2094428
     0.02797203      0.2160323      0.2160341
     0.02897103      0.2225481      0.2225499
     0.02997003      0.2289891      0.2289911
     0.03096903      0.2353563      0.2353582
     0.03196803      0.2416502      0.2416522
     0.03296703      0.2478716      0.2478737
     0.03396603      0.2540213      0.2540234
     0.03496503      0.2600999       0.260102
     0.03596404      0.2661081      0.2661103
     0.03696304      0.2720467      0.2720489
     0.03796204      0.2779163      0.2779186
     0.03896104      0.2837177        0.28372
     0.03996004      0.2894514      0.2894538
     0.04095904      0.2951182      0.2951207
     0.04195804      0.3007188      0.3007213
     0.04295704      0.3062538      0.3062563
     0.04395604      0.3117238      0.3117264
     0.04495504      0.3171295      0.3171321
     0.04595405      0.3224715      0.3224742
     0.04695305      0.3277506      0.3277533
     0.04795205      0.3329672      0.3329699
     0.04895105       0.338122      0.3381248
     0.04995005      0.3432157      0.3432185
     0.05094905      0.3482488      0.3482517
     0.05194805      0.3532219      0.3532248
     0.05294705      0.3581357      0.3581386
     0.05394605      0.3629907      0.3629937
