0.1, 0.31822, 0.333951
0.01, 0.331768, 0.33334
0.001, 0.333176, 0.333333
0.0001, 0.333318, 0.333333
1e-005, 0.333332, 0.333333
1e-006, 0.333333, 0.333333
1e-007, 0.333333, 0.333333
1e-008, 0.333333, 0.333333
1e-009, 0.333333, 0.333333
1e-010, 0.333333, 0.333333
1e-011, 0.333333, 0.333333
1e-012, 0.3334, 0.3334
1e-013, 0.333067, 0.333067
1e-014, 0.333067, 0.333067
1e-015, 0.333067, 0.333067
1e-016, 0, 0
1e-017, 0, 0
1e-018, 0, 0
1e-019, 0, 0
